#item	conf(y) (out of 1000 total sols)
PDE2RA70	0.991000	991	0
PDE2RA76	0.908000	908	0
YGL099W	0.105847	105	8
YNL272C	0.947368	900	50
YNL002C	0.178068	177	6
YFR034C	1.000000	959	41
YGL206C	0.968421	920	50
YGR215W	0.958027	913	47
YDR460W	1.000000	951	49
YLL039C	1.000000	955	45
YDR224C	1.000000	949	51
YPR032W	0.955115	915	42
YDL173W	0.767539	733	45
YOR360C	1.000000	1000	0
YGL008C	0.958817	908	53
YKL145W	0.002000	2	0
YNL207W	1.000000	954	46
YPL093W	0.997927	963	35
YGR274C	0.852754	805	56
YHR056C	0.248479	245	14
YOR206W	0.949948	911	41
YMR129W	0.997893	947	51
YLR274W	1.000000	963	37
YOL133W	1.000000	952	48
YDR507C	0.996805	936	61
YNL298W	1.000000	958	42
YNL330C	0.065327	65	5
YPR019W	1.000000	946	54
YOL051W	1.000000	966	34
HOG1RD56	0.997000	997	0
HOG1RD57	0.998000	998	0
YNL227C	0.953271	918	37
YPL248C	0.852697	822	36
YOR310C	1.000000	958	42
YKL117W	0.970681	927	45
YFR028C	1.000000	1000	0
YKL210W	0.052261	52	5
YDL005C	1.000000	944	56
YGR186W	0.942469	901	44
YKL008C	0.959119	915	46
YDL223C	0.121976	121	8
YGL191W	0.940000	893	50
YNL027W	0.942827	907	38
YOR153W	0.998947	949	50
YOL117W	0.958159	916	44
YGL120C	1.000000	952	48
YBR108W	1.000000	953	47
YLR113W	1.000000	1000	0
YLR347C	0.997899	950	48
YGL256W	0.970464	920	52
YAL005C	0.997890	946	52
YHR099W	1.000000	952	48
YBL064C	0.595287	581	24
YMR086W	0.788004	762	33
YHR186C	1.000000	953	47
YHR084W	0.158107	157	7
YML064C	0.948905	910	41
YPL240C	1.000000	948	52
YNL307C	0.945664	905	43
YGL158W	1.000000	949	51
YIL115C	1.000000	963	37
HOG1IA43	0.947000	947	0
HOG1IA45	0.996000	996	0
YGR162W	0.018036	18	2
YDL165W	0.054108	54	2
YHR158C	0.855057	820	41
YPR191W	0.964173	915	51
YPL203W	1.000000	964	36
YHR200W	1.000000	944	56
YBL016W	0.953125	915	40
YOR117W	1.000000	961	39
YGR048W	0.877847	848	34
YML010W	0.996825	942	55
YML035C	1.000000	948	52
YJL187C	1.000000	937	63
YNR009W	0.785789	752	43
YMR290C	1.000000	952	48
YOR259C	1.000000	955	45
YJL057C	1.000000	953	47
YNL030W	0.175580	174	9
YMR049C	0.975866	930	47
YGR218W	1.000000	951	49
YBR081C	1.000000	958	42
YLR096W	1.000000	954	46
YGR092W	1.000000	942	58
YOL041C	0.939267	897	45
YMR047C	1.000000	953	47
YOR065W	0.484663	474	22
YER177W	0.845673	811	41
YMR037C	0.680541	654	39
YOR231W	1.000000	950	50
YGL173C	0.944619	904	43
YNR006W	1.000000	962	38
YDR247W	0.952681	906	49
YMR001C	0.997888	945	53
YDL140C	1.000000	955	45
YDL132W	1.000000	957	43
YOL115W	0.957203	917	42
YPR016C	0.013000	13	0
YOL018C	0.957557	925	34
YBR109C	1.000000	956	44
YMR117C	0.956021	913	45
YBR009C	1.000000	954	46
YFL013C	0.995776	943	53
YEL037C	0.997917	958	40
YDL229W	1.000000	942	58
YDL002C	0.168177	167	7
